2021-05-12 17:12:14,828 : Flow Logger HTML_g : Starting HTML Conversion To Json | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:14,834 : Style Dictionary_t : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:14,871 : Style Dictionary_t : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:15,698 : Parser_y : Style Information Stored In File: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\outputJSON\Abasaglar_clean.txt | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,164 : Parser_y : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\outputJSON\Abasaglar_clean.json | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,508 : Flow Logger HTML_g : Completed HTML Conversion To Json | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,510 : Flow Logger HTML_g : Starting Json Split | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,513 : Style Dictionary_c : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,545 : Style Dictionary_c : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,549 : Partition_G : Partitioning Json: Abasaglar_clean.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,671 : Partition_G : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\partitionedJSONs\Abasaglar_clean_SmPC.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,709 : Partition_G : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\partitionedJSONs\Abasaglar_clean_ANNEX II.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,765 : Partition_G : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\partitionedJSONs\Abasaglar_clean_ANNEX III.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,780 : Partition_G : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Abasaglar\en\2021-05-11T08-04-57Z\partitionedJSONs\Abasaglar_clean_ PACKAGE LEAFLET.json | H | CAP |  en | Json | Abasaglar_clean.json
2021-05-12 17:12:19,842 : Flow Logger HTML_g : ['Abasaglar_clean_SmPC.json', 'Abasaglar_clean_ANNEX II.json', 'Abasaglar_clean_ANNEX III.json', 'Abasaglar_clean_ PACKAGE LEAFLET.json'] | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,844 : Flow Logger HTML_g : Completed Json Split | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,845 : Flow Logger HTML_g : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,846 : Flow Logger HTML_g : 



||||||||||||||||||||||||||||||||0 ||||| Abasaglar_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Abasaglar_clean.htm
2021-05-12 17:12:19,849 : Heading Extraction Abasaglar_clean_SmPC.json_P : Starting Heading Extraction | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json
2021-05-12 17:12:20,007 : Heading Extraction Abasaglar_clean_SmPC.json_P : Started Extracting Heading | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json
2021-05-12 17:12:20,139 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-12 17:12:25,089 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration ' | Matched :- 'True'
2021-05-12 17:12:25,103 : Heading Extraction Abasaglar_clean_SmPC.json_P : Validation Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | currHeadId :- '20014' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-12 17:12:25,686 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'There are no clinically relevant differences in serum insulin or glucose levels after abdominal, deltoid or thigh administration of insulin glargine. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:25,798 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Injection sites should always be rotated within the same region in order to reduce the risk of lipodystrophy and cutaneous amyloidosis (see section 4.4 and 4.8).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:25,932 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'ABASAGLAR must not be mixed with any other insulin or diluted. Mixing or diluting can change its time/action profile and mixing can cause precipitation. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:26,161 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '4.3     Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-12 17:12:26,171 : Heading Extraction Abasaglar_clean_SmPC.json_P : Validation Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | currHeadId :- '20016' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20011'
2021-05-12 17:12:26,275 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Hypersensitivity to the active substance or to any of the excipients listed in section 6.1.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:26,366 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '4.4     Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-12 17:12:26,374 : Heading Extraction Abasaglar_clean_SmPC.json_P : Validation Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | currHeadId :- '20017' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20016'
2021-05-12 17:12:26,421 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Traceability' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-05-12 17:12:26,435 : Heading Extraction Abasaglar_clean_SmPC.json_P : Validation Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | currHeadId :- '20018' | currParentHeadId :- '20017.0' | prevParentHeadId :- '20017'
2021-05-12 17:12:26,541 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'In order to improve the traceability of biological medicinal products, the name and the batch number of the administered product should be clearly recorded.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:26,888 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'ABASAGLAR is not the insulin of choice for the treatment of diabetic ketoacidosis. Instead, regular insulin administered intravenously is recommended in such cases. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:27,085 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Insulin requirements and dose adjustments' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:27,928 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        after transfer from animal insulin to human insulin,' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:27,934 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        after transfer from animal insulin to human insulin,' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-12 17:12:28,527 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        suffering from a psychiatric illness,' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-12 17:12:28,677 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        receiving concurrent treatment with certain other medicinal products (see section 4.5).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:28,846 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'Such situations may result in severe hypoglycaemia (and possibly loss of consciousness) prior to the patient's awareness of hypoglycaemia.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:28,966 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'The prolonged effect of subcutaneous insulin glargine may delay recovery from hypoglycaemia.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:28,990 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'The prolonged effect of subcutaneous insulin glargine may delay recovery from hypoglycaemia.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-12 17:12:29,114 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'If normal or decreased values for glycated haemoglobin are noted, the possibility of recurrent, unrecognised (especially nocturnal) episodes of hypoglycaemia must be considered. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:29,669 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        unaccustomed, increased or prolonged physical activity,' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:29,684 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        unaccustomed, increased or prolonged physical activity,' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-12 17:12:30,506 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        certain uncompensated endocrine disorders, (e.g. in hypothyroidism and in anterior pituitary or adrenocortical insufficiency),' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:30,616 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '-        concomitant treatment with certain other medicinal products.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:31,906 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'This medicinal product contains less than 1 mmol sodium (23 mg) per dose, i.e., essentially “sodium‑free”.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 17:12:32,002 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- '4.5     Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-12 17:12:32,009 : Heading Extraction Abasaglar_clean_SmPC.json_P : Validation Passed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | currHeadId :- '20020' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20017'
2021-05-12 17:12:32,115 : Heading Extraction Abasaglar_clean_SmPC.json_P : Match Failed | H | CAP |  en | 0 | Abasaglar_clean_SmPC.json | Doc txt :- 'A number of substances affect glucose metabolism and may require dose adjustment of insulin glargine.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
