2021-05-12 18:46:57,453 : Flow Logger HTML_O : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:57,459 : Style Dictionary_N : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:57,524 : Style Dictionary_N : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:57,954 : Parser_M : Style Information Stored In File: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\outputJSON\Adakveo_clean.txt | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:59,516 : Parser_M : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\outputJSON\Adakveo_clean.json | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:59,619 : Flow Logger HTML_O : Completed HTML Conversion To Json | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:59,621 : Flow Logger HTML_O : Starting Json Split | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:46:59,625 : Style Dictionary_u : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:46:59,661 : Style Dictionary_u : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:46:59,666 : Partition_W : Partitioning Json: Adakveo_clean.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:46:59,981 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\partitionedJSONs\Adakveo_clean_SmPC.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:47:00,007 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\partitionedJSONs\Adakveo_clean_ANNEX II.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:47:00,038 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\partitionedJSONs\Adakveo_clean_ANNEX III.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:47:00,045 : Partition_W : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Adakveo\en\2021-05-12T12-47-53Z\partitionedJSONs\Adakveo_clean_ PACKAGE LEAFLET.json | H | CAP |  en | Json | Adakveo_clean.json
2021-05-12 18:47:00,052 : Flow Logger HTML_O : ['Adakveo_clean_SmPC.json', 'Adakveo_clean_ANNEX II.json', 'Adakveo_clean_ANNEX III.json', 'Adakveo_clean_ PACKAGE LEAFLET.json'] | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:47:00,055 : Flow Logger HTML_O : Completed Json Split | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:47:00,056 : Flow Logger HTML_O : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:47:00,058 : Flow Logger HTML_O : 



||||||||||||||||||||||||||||||||0 ||||| Adakveo_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Adakveo_clean.htm
2021-05-12 18:47:00,062 : Heading Extraction Adakveo_clean_SmPC.json_i : Starting Heading Extraction | H | CAP |  en | 0 | Adakveo_clean_SmPC.json
2021-05-12 18:47:00,300 : Heading Extraction Adakveo_clean_SmPC.json_i : Started Extracting Heading | H | CAP |  en | 0 | Adakveo_clean_SmPC.json
2021-05-12 18:47:00,431 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-12 18:47:07,483 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'The safety and efficacy of crizanlizumab in paediatric patients from 6 months to 16 years have not been established. No data are available.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:07,658 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'There is no relevant use of crizanlizumab in infants aged less than 6 months for the indication of prevention of recurrent vaso‑occlusive crises.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:07,727 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration ' | Matched :- 'True'
2021-05-12 18:47:07,740 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20014' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-12 18:47:07,874 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Adakveo should be diluted with sodium chloride 9 mg/ml (0.9%) solution for injection or dextrose 5% before administration.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:08,163 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'For instructions on dilution of the medicinal product before administration, see section 6.6.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:08,289 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- '4.3     Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-12 18:47:08,305 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20016' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20011'
2021-05-12 18:47:08,709 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Hypersensitivity to the active substance or to any of the excipients listed in section 6.1.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:09,958 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- '4.4     Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-12 18:47:09,980 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20017' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20016'
2021-05-12 18:47:10,087 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Traceability' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-05-12 18:47:10,109 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20018' | currParentHeadId :- '20017.0' | prevParentHeadId :- '20017'
2021-05-12 18:47:10,291 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'In order to improve the traceability of biological medicinal products, the name and the batch number of the administered product should be clearly recorded.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:10,989 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Laboratory test interference: automated platelet counts' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:11,297 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Excipients with known effect' | Qrd txt :- 'Excipient(s) with known effect' | Matched :- 'True'
2021-05-12 18:47:11,317 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20017'
2021-05-12 18:47:11,734 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'This medicine contains less than 1 mmol sodium (23 mg) per vial, that is to say essentially “sodium‑free”.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:11,879 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- '4.5     Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-12 18:47:11,888 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20020' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20017'
2021-05-12 18:47:12,015 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Interactions between crizanlizumab and other medicinal products have not been investigated in dedicated studies.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:12,045 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Interactions between crizanlizumab and other medicinal products have not been investigated in dedicated studies.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-12 18:47:12,233 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'No effect on exposure of co‑administered medicinal products is expected based on the metabolic pathways of monoclonal antibodies.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:12,366 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- '4.6     Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-05-12 18:47:12,374 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20022' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20020'
2021-05-12 18:47:12,426 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- 'Pregnancy' | Matched :- 'True'
2021-05-12 18:47:12,437 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20023' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
2021-05-12 18:47:12,511 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Breast‑feeding' | Qrd txt :- 'Breast-feeding' | Matched :- 'True'
2021-05-12 18:47:12,524 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20024' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
2021-05-12 18:47:12,759 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Failed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Because many medicinal products, including antibodies, can be excreted in human milk, a risk to the newborn/infant cannot be excluded.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-12 18:47:12,900 : Heading Extraction Adakveo_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- 'Fertility' | Matched :- 'True'
2021-05-12 18:47:12,912 : Heading Extraction Adakveo_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Adakveo_clean_SmPC.json | currHeadId :- '20025' | currParentHeadId :- '20022.0' | prevParentHeadId :- '20022'
