2021-05-31 02:37:39,850 : Flow Logger HTML_F : Starting HTML Conversion To Json | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-31 02:37:47,977 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed In Lowercase  : checkLowerCase|2.27|(99, 98, 99)|0.997| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.2     Qualitative and quantitative composition' | Qrd txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Matched :- 'True'
2021-05-31 02:37:47,994 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed SmPc Special Case | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20004' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20005'
2021-05-31 02:37:48,010 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.2 Qualitative and quantitative composition' | Qrd txt :- '2.2 Qualitative and quantitative composition' | Matched :- 'True'
2021-05-31 02:37:48,021 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20006' | prevHeadingCurrId :- '20005' | prevHeadingFoundId :- '20005'
2021-05-31 02:37:48,571 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed : <=4|11.11|(95, 89, 95)|0.989| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Excipient with known effect' | Qrd txt :- 'Excipient(s) with known effect' | Matched :- 'True'
2021-05-31 02:37:48,588 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20007' | prevHeadingCurrId :- '20006' | prevHeadingFoundId :- '20006'
2021-05-31 02:37:50,006 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '3. PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-31 02:37:50,026 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20006'
2021-05-31 02:37:50,034 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '20006' | prevHeadingFoundId :- '20006'
2021-05-31 02:37:50,805 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4. CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-31 02:37:50,815 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20009' | prevHeadingCurrId :- '20008' | prevHeadingFoundId :- '20008'
2021-05-31 02:37:50,904 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed : <=4|3.85|(98, 100, 98)|0.996| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.1     Therapeutic indication' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-31 02:37:50,912 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20010' | prevHeadingCurrId :- '20009' | prevHeadingFoundId :- '20009'
2021-05-31 02:37:51,024 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.2 Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-31 02:37:51,048 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20011' | prevHeadingCurrId :- '20010' | prevHeadingFoundId :- '20010'
2021-05-31 02:37:51,437 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-31 02:37:51,457 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20012' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,307 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,317 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,328 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,367 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,376 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,385 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,396 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,406 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,417 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,449 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,458 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,469 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,486 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,497 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,506 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,535 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:37:56,546 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:56,557 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:57,384 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration' | Matched :- 'True'
2021-05-31 02:37:57,402 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:57,412 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:58,563 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.3 Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-31 02:37:58,574 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-31 02:37:58,581 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-31 02:38:00,120 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.4 Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-31 02:38:00,129 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20017' | prevHeadingCurrId :- '20016' | prevHeadingFoundId :- '20016'
2021-05-31 02:38:00,214 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Traceability' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-05-31 02:38:00,214 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20018' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-05-31 02:38:04,826 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-31 02:38:04,837 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-05-31 02:38:04,843 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-05-31 02:38:06,065 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.6 Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-05-31 02:38:06,075 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20020'
2021-05-31 02:38:06,082 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20020'
2021-05-31 02:38:06,523 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- 'Pregnancy' | Matched :- 'True'
2021-05-31 02:38:06,535 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20023' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:07,454 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Breast-feeding' | Qrd txt :- 'Breast-feeding' | Matched :- 'True'
2021-05-31 02:38:07,464 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:07,474 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:08,168 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- 'Fertility' | Matched :- 'True'
2021-05-31 02:38:08,178 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:08,194 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:08,898 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.7 Effects on ability to drive and use machines' | Qrd txt :- '4.7 Effects on ability to drive and use machines' | Matched :- 'True'
2021-05-31 02:38:08,914 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:08,921 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-31 02:38:09,700 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.8 Undesirable effects' | Qrd txt :- '4.8 Undesirable effects' | Matched :- 'True'
2021-05-31 02:38:09,708 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20027' | prevHeadingCurrId :- '20026' | prevHeadingFoundId :- '20026'
2021-05-31 02:38:13,834 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:38:13,836 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-31 02:38:13,877 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:38:13,886 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-31 02:38:13,896 : Heading Extraction Zynteglo_clean_SmPC.json_L : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-31 02:38:13,905 : Heading Extraction Zynteglo_clean_SmPC.json_L : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20027'
