2021-06-01 15:17:45,506 : Flow Logger HTML_J : Starting HTML Conversion To Json | H | CAP |  de | HTML | Karvea_clean.htm
2021-06-01 15:18:01,001 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.2 Dosierung und Art der Anwendung' | Qrd txt :- '4.2 Dosierung und Art der Anwendung' | Matched :- 'True'
2021-06-01 15:18:01,013 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12011' | prevHeadingCurrId :- '12010' | prevHeadingFoundId :- '12010'
2021-06-01 15:18:01,065 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Dosierung' | Qrd txt :- 'Dosierung' | Matched :- 'True'
2021-06-01 15:18:01,078 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12012' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,798 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:03,807 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,816 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,848 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:03,858 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,867 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,880 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:03,891 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,901 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,931 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:03,941 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,950 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,965 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:03,975 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:03,986 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:04,023 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:04,031 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:04,042 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:04,409 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Art der Anwendung' | Qrd txt :- 'Art der Anwendung' | Matched :- 'True'
2021-06-01 15:18:04,418 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:04,428 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:05,002 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.3 Gegenanzeigen' | Qrd txt :- '4.3 Gegenanzeigen' | Matched :- 'True'
2021-06-01 15:18:05,011 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:05,017 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 15:18:06,014 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Qrd txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Matched :- 'True'
2021-06-01 15:18:06,022 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12017' | prevHeadingCurrId :- '12016' | prevHeadingFoundId :- '12016'
2021-06-01 15:18:08,565 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Qrd txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Matched :- 'True'
2021-06-01 15:18:08,575 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 15:18:08,580 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 15:18:08,734 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed : <=7|2.27|(99, 98, 99)|0.974| | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.6     Fertilität,Schwangerschaft und Stillzeit' | Qrd txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Matched :- 'True'
2021-06-01 15:18:08,743 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12020'
2021-06-01 15:18:08,748 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '12020' | prevHeadingFoundId :- '12020'
2021-06-01 15:18:08,854 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Schwangerschaft' | Qrd txt :- 'Schwangerschaft' | Matched :- 'True'
2021-06-01 15:18:08,866 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12023' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:09,978 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Stillzeit' | Qrd txt :- 'Stillzeit' | Matched :- 'True'
2021-06-01 15:18:09,986 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:09,994 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12024' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:10,738 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Fertilität' | Qrd txt :- 'Fertilität' | Matched :- 'True'
2021-06-01 15:18:10,746 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:10,754 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12025' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:11,190 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Qrd txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Matched :- 'True'
2021-06-01 15:18:11,200 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:11,208 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-01 15:18:11,374 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.8 Nebenwirkungen' | Qrd txt :- '4.8 Nebenwirkungen' | Matched :- 'True'
2021-06-01 15:18:11,381 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12027' | prevHeadingCurrId :- '12026' | prevHeadingFoundId :- '12026'
2021-06-01 15:18:29,679 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,688 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Wrong Heading Found | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,721 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,730 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Wrong Heading Found | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,743 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,754 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12020' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,786 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,799 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,812 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,820 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,829 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,861 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 15:18:29,870 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:29,880 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:30,209 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Meldung des Verdachts auf Nebenwirkungen' | Qrd txt :- 'Meldung des Verdachts auf Nebenwirkungen' | Matched :- 'True'
2021-06-01 15:18:30,217 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:30,224 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12029' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:30,643 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.9 Überdosierung' | Qrd txt :- '4.9 Überdosierung' | Matched :- 'True'
2021-06-01 15:18:30,651 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12030' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:30,656 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12030' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 15:18:30,880 : Heading Extraction Karvea_clean_SmPC.json_P : Match Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | Doc txt :- '5. PHARMAKOLOGISCHE EIGENSCHAFTEN' | Qrd txt :- '5. PHARMAKOLOGISCHE EIGENSCHAFTEN' | Matched :- 'True'
2021-06-01 15:18:30,889 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Flow Is Broken | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12030'
2021-06-01 15:18:30,894 : Heading Extraction Karvea_clean_SmPC.json_P : Validation Passed | H | CAP |  de | 0 | Karvea_clean_SmPC.json | currHeadId :- '12032' | prevHeadingCurrId :- '12030' | prevHeadingFoundId :- '12030'
