2021-05-20 00:52:06,550 : Flow Logger HTML_M : Starting HTML Conversion To Json | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:52:17,624 : Flow Logger HTML_M : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:52:17,626 : Flow Logger HTML_M : 



||||||||||||||||||||||||||||||||0 ||||| Abilify Maintena_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Abilify Maintena_clean.htm
2021-05-20 00:52:17,631 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Starting Heading Extraction | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json
2021-05-20 00:52:18,184 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Started Extracting Heading | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json
2021-05-20 00:52:18,376 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-20 00:52:18,383 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed As This The First Heading | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-05-20 00:52:18,418 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Qrd txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-20 00:52:18,433 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20003' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20001'
2021-05-20 00:52:18,440 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20003' | prevHeadingCurrId :- '20001' | prevHeadingFoundId :- '20001'
2021-05-20 00:52:19,469 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Qrd txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Matched :- 'True'
2021-05-20 00:52:19,482 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20004' | prevHeadingCurrId :- '20003' | prevHeadingFoundId :- '20003'
2021-05-20 00:52:22,167 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '3. PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-20 00:52:22,178 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20004'
2021-05-20 00:52:22,186 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '20004' | prevHeadingFoundId :- '20004'
2021-05-20 00:52:22,868 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4. CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-20 00:52:22,877 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20009' | prevHeadingCurrId :- '20008' | prevHeadingFoundId :- '20008'
2021-05-20 00:52:22,936 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.1 Therapeutic indications' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-20 00:52:22,946 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20010' | prevHeadingCurrId :- '20009' | prevHeadingFoundId :- '20009'
2021-05-20 00:52:23,189 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.2 Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-20 00:52:23,198 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20011' | prevHeadingCurrId :- '20010' | prevHeadingFoundId :- '20010'
2021-05-20 00:52:23,227 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-20 00:52:23,241 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20012' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,046 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,061 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,073 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,099 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,110 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,124 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,131 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,144 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,156 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,178 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,190 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,203 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,215 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,228 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,241 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,261 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:27,274 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,288 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,630 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration' | Matched :- 'True'
2021-05-20 00:52:27,642 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:27,657 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:28,478 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.3 Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-20 00:52:28,488 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:28,496 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-20 00:52:28,722 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.4 Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-20 00:52:28,732 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20017' | prevHeadingCurrId :- '20016' | prevHeadingFoundId :- '20016'
2021-05-20 00:52:33,104 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-20 00:52:33,115 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-05-20 00:52:33,125 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-05-20 00:52:35,085 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.6 Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-05-20 00:52:35,097 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20020'
2021-05-20 00:52:35,106 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20020'
2021-05-20 00:52:35,174 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- 'Pregnancy' | Matched :- 'True'
2021-05-20 00:52:35,191 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20023' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:35,666 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Breast-feeding' | Qrd txt :- 'Breast-feeding' | Matched :- 'True'
2021-05-20 00:52:35,679 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:35,694 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:36,020 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- 'Fertility' | Matched :- 'True'
2021-05-20 00:52:36,033 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:36,045 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:36,429 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.7 Effects on ability to drive and use machines' | Qrd txt :- '4.7 Effects on ability to drive and use machines' | Matched :- 'True'
2021-05-20 00:52:36,440 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:36,449 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-20 00:52:36,658 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.8 Undesirable effects' | Qrd txt :- '4.8 Undesirable effects' | Matched :- 'True'
2021-05-20 00:52:36,668 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20027' | prevHeadingCurrId :- '20026' | prevHeadingFoundId :- '20026'
2021-05-20 00:52:39,638 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Reporting of suspected adverse reactions' | Qrd txt :- 'Reporting of suspected adverse reactions' | Matched :- 'True'
2021-05-20 00:52:39,650 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-20 00:52:39,661 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20029' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-05-20 00:52:39,888 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '4.9 Overdose' | Qrd txt :- '4.9 Overdose' | Matched :- 'True'
2021-05-20 00:52:39,900 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20030' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-20 00:52:39,907 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20030' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-05-20 00:52:40,688 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '5. PHARMACOLOGICAL PROPERTIES' | Qrd txt :- '5. PHARMACOLOGICAL PROPERTIES' | Matched :- 'True'
2021-05-20 00:52:40,698 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20030'
2021-05-20 00:52:40,706 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20032' | prevHeadingCurrId :- '20030' | prevHeadingFoundId :- '20030'
2021-05-20 00:52:40,838 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- '5.1 Pharmacodynamic properties' | Qrd txt :- '5.1 Pharmacodynamic properties' | Matched :- 'True'
2021-05-20 00:52:40,848 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20033' | prevHeadingCurrId :- '20032' | prevHeadingFoundId :- '20032'
2021-05-20 00:52:41,187 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Mechanism of action' | Qrd txt :- 'Mechanism of action' | Matched :- 'True'
2021-05-20 00:52:41,201 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20034' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-05-20 00:52:41,419 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Clinical efficacy and safety' | Qrd txt :- 'Clinical efficacy and safety' | Matched :- 'True'
2021-05-20 00:52:41,429 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Flow Is Broken | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-05-20 00:52:41,441 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20036' | prevHeadingCurrId :- '20033' | prevHeadingFoundId :- '20033'
2021-05-20 00:52:45,551 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:45,562 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
2021-05-20 00:52:45,587 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Match Passed | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-20 00:52:45,598 : Heading Extraction Abilify Maintena_clean_SmPC.json_i : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Abilify Maintena_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20033'
