2021-06-03 02:12:36,496 : Flow Logger HTML_n : Starting HTML Conversion To Json | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,720 : Flow Logger HTML_n : ['Karvea_clean_SmPC.json', 'Karvea_clean_BILAG II.json', 'Karvea_clean_BILAG III.json', 'Karvea_clean_ INDLÆGSSEDDEL.json'] | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,725 : Flow Logger HTML_n : Completed Json Split | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,728 : Flow Logger HTML_n : Split Json,0.0334 Min,0.241882 MB,15.808736 MB,49.4%
 | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,735 : Flow Logger HTML_n : Started Processing Partitioned Jsons | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,738 : Flow Logger HTML_n : 



||||||||||||||||||||||||||||||||0 ||||| Karvea_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  da | HTML | Karvea_clean.htm
2021-06-03 02:13:02,749 : Heading Extraction Karvea_clean_SmPC.json_O : Starting Heading Extraction | H | CAP |  da | 0 | Karvea_clean_SmPC.json
2021-06-03 02:13:03,743 : Heading Extraction Karvea_clean_SmPC.json_O : Started Extracting Heading | H | CAP |  da | 0 | Karvea_clean_SmPC.json
2021-06-03 02:13:04,270 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=1|7.69|(92, 92, 96)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'PRODUKTRESUME' | Qrd txt :- 'PRODUKTRESUMÉ' | Matched :- 'True'
2021-06-03 02:13:04,282 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed As This The First Heading | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-03 02:13:04,333 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '1. LÆGEMIDLETS NAVN' | Qrd txt :- '1. LÆGEMIDLETS NAVN' | Matched :- 'True'
2021-06-03 02:13:04,348 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8003' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8001'
2021-06-03 02:13:04,356 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8003' | prevHeadingCurrId :- '8001' | prevHeadingFoundId :- '8001'
2021-06-03 02:13:05,057 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '2. KVALITATIV OG KVANTITATIV SAMMENSÆTNING' | Qrd txt :- '2. KVALITATIV OG KVANTITATIV SAMMENSÆTNING' | Matched :- 'True'
2021-06-03 02:13:05,070 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8004' | prevHeadingCurrId :- '8003' | prevHeadingFoundId :- '8003'
2021-06-03 02:13:05,836 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|24.32|(88, 86, 92)|0.939| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Hjælpestof, som behandleren skal være opmærksom på:' | Qrd txt :- 'Hjælpestof(fer), som behandleren skal være opmærksom på' | Matched :- 'True'
2021-06-03 02:13:05,851 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8004'
2021-06-03 02:13:05,866 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8007' | prevHeadingCurrId :- '8004' | prevHeadingFoundId :- '8004'
2021-06-03 02:13:07,639 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '3. LÆGEMIDDELFORM' | Qrd txt :- '3. LÆGEMIDDELFORM' | Matched :- 'True'
2021-06-03 02:13:07,656 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8004'
2021-06-03 02:13:07,670 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8008' | prevHeadingCurrId :- '8004' | prevHeadingFoundId :- '8004'
2021-06-03 02:13:08,980 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4. KLINISKE OPLYSNINGER' | Qrd txt :- '4. KLINISKE OPLYSNINGER' | Matched :- 'True'
2021-06-03 02:13:09,000 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8009' | prevHeadingCurrId :- '8008' | prevHeadingFoundId :- '8008'
2021-06-03 02:13:09,166 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.1 Terapeutiske indikationer' | Qrd txt :- '4.1 Terapeutiske indikationer' | Matched :- 'True'
2021-06-03 02:13:09,185 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8010' | prevHeadingCurrId :- '8009' | prevHeadingFoundId :- '8009'
2021-06-03 02:13:11,176 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Dosering' | Qrd txt :- 'Dosering' | Matched :- 'True'
2021-06-03 02:13:11,191 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8012' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:11,205 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8012' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:15,888 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:15,914 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:15,945 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8013' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,013 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:16,033 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,052 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8019' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,086 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:16,112 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,144 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8021' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,197 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:16,224 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,247 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8028' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,288 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:16,311 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,336 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8031' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,399 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædiatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:13:16,424 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:16,445 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8037' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:18,386 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.3 Kontraindikationer' | Qrd txt :- '4.3 Kontraindikationer' | Matched :- 'True'
2021-06-03 02:13:18,403 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:18,414 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8016' | prevHeadingCurrId :- '8010' | prevHeadingFoundId :- '8010'
2021-06-03 02:13:19,845 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.4 Særlige advarsler og forsigtighedsregler vedrørende brugen' | Qrd txt :- '4.4 Særlige advarsler og forsigtighedsregler vedrørende brugen' | Matched :- 'True'
2021-06-03 02:13:19,858 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8017' | prevHeadingCurrId :- '8016' | prevHeadingFoundId :- '8016'
2021-06-03 02:13:21,406 : Heading Extraction Karvea_clean_SmPC.json_O : Match Failed In Lowercase : <=4|35.71|(84, 96, 95)|0.935| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Hjælpestoffer:' | Qrd txt :- '6.1 Hjælpestoffer' | Matched :- 'False'
2021-06-03 02:13:22,699 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.5 Interaktion med andre lægemidler og andre former for interaktion' | Qrd txt :- '4.5 Interaktion med andre lægemidler og andre former for interaktion' | Matched :- 'True'
2021-06-03 02:13:22,721 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8017'
2021-06-03 02:13:22,743 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8020' | prevHeadingCurrId :- '8017' | prevHeadingFoundId :- '8017'
2021-06-03 02:13:23,362 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.6 Fertilitet, graviditet og amning' | Qrd txt :- '4.6 Fertilitet, graviditet og amning' | Matched :- 'True'
2021-06-03 02:13:23,403 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8020'
2021-06-03 02:13:23,423 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8022' | prevHeadingCurrId :- '8020' | prevHeadingFoundId :- '8020'
2021-06-03 02:13:23,752 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Graviditet' | Qrd txt :- 'Graviditet' | Matched :- 'True'
2021-06-03 02:13:23,790 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8023' | prevHeadingCurrId :- '8022' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:26,091 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Amning' | Qrd txt :- 'Amning' | Matched :- 'True'
2021-06-03 02:13:26,105 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:26,127 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8024' | prevHeadingCurrId :- '8022' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:27,506 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Fertilitet' | Qrd txt :- 'Fertilitet' | Matched :- 'True'
2021-06-03 02:13:27,519 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:27,532 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8025' | prevHeadingCurrId :- '8022' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:28,388 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=7|0.0|(100, 100, 100)|1.0| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.7     Virkning på evnen til at føre motorkøretøj eller betjene maskiner' | Qrd txt :- '4.7 Virkning på evnen til at føre motorkøretøj og betjene maskiner' | Matched :- 'True'
2021-06-03 02:13:28,404 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:28,416 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8026' | prevHeadingCurrId :- '8022' | prevHeadingFoundId :- '8022'
2021-06-03 02:13:28,622 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.8 Bivirkninger' | Qrd txt :- '4.8 Bivirkninger' | Matched :- 'True'
2021-06-03 02:13:28,636 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8027' | prevHeadingCurrId :- '8026' | prevHeadingFoundId :- '8026'
2021-06-03 02:14:10,349 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,368 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Wrong Heading Found | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,439 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,453 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Wrong Heading Found | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,474 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,488 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Previous Heading Found is not matching | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8021' | prevHeadingCurrId :- '8020' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,529 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,548 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8028' | prevHeadingCurrId :- '8027' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,575 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,597 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,614 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8031' | prevHeadingCurrId :- '8027' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,661 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed : <=4|5.0|(98, 95, 97)|0.98| | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Pædatrisk population' | Qrd txt :- 'Pædiatrisk population' | Matched :- 'True'
2021-06-03 02:14:10,678 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:10,693 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8037' | prevHeadingCurrId :- '8027' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:11,454 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- 'Indberetning af formodede bivirkninger' | Qrd txt :- 'Indberetning af formodede bivirkninger' | Matched :- 'True'
2021-06-03 02:14:11,490 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:11,523 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8029' | prevHeadingCurrId :- '8027' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:12,375 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '4.9 Overdosering' | Qrd txt :- '4.9 Overdosering' | Matched :- 'True'
2021-06-03 02:14:12,393 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8030' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:12,405 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8030' | prevHeadingCurrId :- '8027' | prevHeadingFoundId :- '8027'
2021-06-03 02:14:13,210 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '5. FARMAKOLOGISKE EGENSKABER' | Qrd txt :- '5. FARMAKOLOGISKE EGENSKABER' | Matched :- 'True'
2021-06-03 02:14:13,238 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Flow Is Broken | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '8030'
2021-06-03 02:14:13,251 : Heading Extraction Karvea_clean_SmPC.json_O : Validation Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | currHeadId :- '8032' | prevHeadingCurrId :- '8030' | prevHeadingFoundId :- '8030'
2021-06-03 02:14:13,769 : Heading Extraction Karvea_clean_SmPC.json_O : Match Passed | H | CAP |  da | 0 | Karvea_clean_SmPC.json | Doc txt :- '5.1 Farmakodynamiske egenskaber' | Qrd txt :- '5.1 Farmakodynamiske egenskaber' | Matched :- 'True'
