2021-05-18 01:21:10,297 : Flow Logger HTML_h : Starting HTML Conversion To Json | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:10,315 : Style Dictionary_I : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:10,390 : Style Dictionary_I : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:11,617 : Parser_g : Style Information Stored In File: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\outputJSON\Elocta_clean.txt | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:16,984 : Parser_g : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\outputJSON\Elocta_clean.json | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:17,746 : Flow Logger HTML_h : Completed HTML Conversion To Json | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:17,746 : Flow Logger HTML_h : Starting Json Split | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:17,756 : Style Dictionary_b : Reading style dictionary in file: rule_dictionary_en.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:17,801 : Style Dictionary_b : Qrd Section Keys Retrieved For Style Dictionary: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:17,812 : Partition_H : Partitioning Json: Elocta_clean.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:17,923 : Partition_H : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\partitionedJSONs\Elocta_clean_SmPC.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:17,970 : Partition_H : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\partitionedJSONs\Elocta_clean_ANNEX II.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:18,083 : Partition_H : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\partitionedJSONs\Elocta_clean_ANNEX III.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:18,097 : Partition_H : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\azureFunctions\work\H\CAP\Elocta\en\2021-05-17T10-51-07Z\partitionedJSONs\Elocta_clean_ PACKAGE LEAFLET.json | H | CAP |  en | Json | Elocta_clean.json
2021-05-18 01:21:18,109 : Flow Logger HTML_h : ['Elocta_clean_SmPC.json', 'Elocta_clean_ANNEX II.json', 'Elocta_clean_ANNEX III.json', 'Elocta_clean_ PACKAGE LEAFLET.json'] | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:18,110 : Flow Logger HTML_h : Completed Json Split | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:18,112 : Flow Logger HTML_h : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:18,114 : Flow Logger HTML_h : 



||||||||||||||||||||||||||||||||0 ||||| Elocta_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Elocta_clean.htm
2021-05-18 01:21:18,126 : Heading Extraction Elocta_clean_SmPC.json_I : Starting Heading Extraction | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-05-18 01:21:18,428 : Heading Extraction Elocta_clean_SmPC.json_I : Started Extracting Heading | H | CAP |  en | 0 | Elocta_clean_SmPC.json
2021-05-18 01:21:18,687 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-18 01:21:28,250 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Each vial contains nominally 3000 IU efmoroctocog alfa. ELOCTA contains approximately 1000 IU/mL of recombinant efmoroctocog alfa after reconstitution.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:28,953 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Each vial contains nominally 4000 IU efmoroctocog alfa. ELOCTA contains approximately 1333 IU/mL of recombinant efmoroctocog alfa after reconstitution.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:29,239 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The potency (International Units (IU)) is determined using the European Pharmacopoeia chromogenic assay. The specific activity of ELOCTA is 4000-10200 IU/mg protein.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:29,316 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Excipient with known effect' | Qrd txt :- 'Excipient(s) with known effect' | Matched :- 'True'
2021-05-18 01:21:29,328 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20004'
2021-05-18 01:21:29,338 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20007' | currParentHeadId :- '20006.0' | prevParentHeadId :- '20004'
2021-05-18 01:21:30,249 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '3.       PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-18 01:21:30,262 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Flow Is Broken | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-18 01:21:30,269 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-18 01:21:31,610 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Solvent: water for injections, a clear, colourless solution.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:31,632 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Solvent: water for injections, a clear, colourless solution.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-18 01:21:31,804 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.       CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-18 01:21:31,814 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20009' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20008'
2021-05-18 01:21:31,934 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.1     Therapeutic indications' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-18 01:21:31,943 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20010' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20009'
2021-05-18 01:21:32,190 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Treatment and prophylaxis of bleeding in patients with haemophilia A (congenital factor VIII deficiency).' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:32,820 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.2     Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-18 01:21:32,832 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20011' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20010'
2021-05-18 01:21:33,079 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Treatment should be initiated under the supervision of a physician experienced in the treatment of haemophilia.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:33,174 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Treatment should be initiated under the supervision of a physician experienced in the treatment of haemophilia.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-18 01:21:33,745 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-18 01:21:33,761 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20012' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-18 01:21:34,077 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The dose and duration of the substitution therapy depend on the severity of the factor VIII deficiency, on the location and extent of the bleeding and on the patient's clinical condition. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:34,375 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'One IU of recombinant factor VIII Fc activity is equivalent to that quantity of factor VIII in one mL of normal human plasma.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:35,585 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The amount to be administered and the frequency of administration should always be oriented to the clinical effectiveness in the individual case.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:37,059 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '1 In some patients and circumstances the dosing interval can be prolonged up to 36 hours. See section 5.2 for pharmacokinetic data.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:37,913 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'In some cases, especially in younger patients, shorter dosage intervals or higher doses may be necessary.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:37,981 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'In some cases, especially in younger patients, shorter dosage intervals or higher doses may be necessary.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-18 01:21:38,579 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'There is limited experience in patients ≥65 years.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:38,738 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-18 01:21:38,754 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20013' | currParentHeadId :- '20012.0' | prevParentHeadId :- '20011'
2021-05-18 01:21:39,164 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Method of administration ' | Qrd txt :- 'Method of administration ' | Matched :- 'True'
2021-05-18 01:21:39,182 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20014' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-18 01:21:39,786 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'ELOCTA should be injected intravenously over several minutes. The rate of administration should be determined by the patient’s comfort level and should not exceed 10 mL/min. ' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:39,981 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'For instructions on reconstitution of the medicinal product before administration, see section 6.6.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:40,220 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.3     Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-18 01:21:40,234 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20016' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20011'
2021-05-18 01:21:40,488 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Hypersensitivity to the active substance or to any of the excipients listed in section 6.1.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:40,751 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.4     Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-18 01:21:40,762 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20017' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20016'
2021-05-18 01:21:41,584 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'In case of shock, standard medical treatment for shock should be implemented.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:42,119 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The clinical relevance of inhibitor development will depend on the titre of the inhibitor, with low titre posing less of a risk of insufficient clinical response than high titre inhibitors.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:42,745 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'In patients with existing cardiovascular risk factors, substitution therapy with FVIII may increase the cardiovascular risk.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:43,404 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'If a central venous access device (CVAD) is required, risk of CVAD-related complications including local infections, bacteraemia and catheter site thrombosis should be considered.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:43,502 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Traceability ' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-05-18 01:21:43,517 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20018' | currParentHeadId :- '20017.0' | prevParentHeadId :- '20017'
2021-05-18 01:21:43,807 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'In order to improve traceability of biological medicinal products, the name and the batch number of the administered product should be clearly recorded.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:43,913 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population ' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-18 01:21:43,925 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20013' | currParentHeadId :- '20012.0' | prevParentHeadId :- '20017'
2021-05-18 01:21:43,971 : Heading Extraction Elocta_clean_SmPC.json_I : Match Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Paediatric population ' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-18 01:21:43,992 : Heading Extraction Elocta_clean_SmPC.json_I : Validation Passed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | currHeadId :- '20019' | currParentHeadId :- '20017.0' | prevParentHeadId :- '20017'
2021-05-18 01:21:44,311 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The listed warnings and precautions apply both to adults, children and adolescents.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-18 01:21:44,335 : Heading Extraction Elocta_clean_SmPC.json_I : Match Failed | H | CAP |  en | 0 | Elocta_clean_SmPC.json | Doc txt :- 'The listed warnings and precautions apply both to adults, children and adolescents.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
