2021-06-01 23:38:18,849 : Flow Logger HTML_e : Starting HTML Conversion To Json | H | CAP |  de | HTML | Elocta_clean.htm
2021-06-01 23:39:04,550 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12009' | prevHeadingCurrId :- '12008' | prevHeadingFoundId :- '12008'
2021-06-01 23:39:04,646 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.1 Anwendungsgebiete' | Qrd txt :- '4.1 Anwendungsgebiete' | Matched :- 'True'
2021-06-01 23:39:04,661 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12010' | prevHeadingCurrId :- '12009' | prevHeadingFoundId :- '12009'
2021-06-01 23:39:06,331 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.2 Dosierung und Art der Anwendung' | Qrd txt :- '4.2 Dosierung und Art der Anwendung' | Matched :- 'True'
2021-06-01 23:39:06,345 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12011' | prevHeadingCurrId :- '12010' | prevHeadingFoundId :- '12010'
2021-06-01 23:39:07,810 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Dosierung' | Qrd txt :- 'Dosierung' | Matched :- 'True'
2021-06-01 23:39:07,839 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12012' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,209 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,229 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,249 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,314 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,333 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,351 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,378 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,398 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,418 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,474 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,495 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,511 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,542 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,562 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,580 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,655 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:17,678 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:17,697 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:18,660 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Art der Anwendung' | Qrd txt :- 'Art der Anwendung' | Matched :- 'True'
2021-06-01 23:39:18,681 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:18,703 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:21,694 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.3 Gegenanzeigen' | Qrd txt :- '4.3 Gegenanzeigen' | Matched :- 'True'
2021-06-01 23:39:21,714 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:21,724 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-01 23:39:22,596 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Qrd txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Matched :- 'True'
2021-06-01 23:39:22,613 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12017' | prevHeadingCurrId :- '12016' | prevHeadingFoundId :- '12016'
2021-06-01 23:39:29,570 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Rückverfolgbarkeit' | Qrd txt :- 'Rückverfolgbarkeit' | Matched :- 'True'
2021-06-01 23:39:29,602 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12018' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,015 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,042 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,156 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,182 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,209 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,249 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,276 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,303 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,390 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,411 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,433 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,469 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,493 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,518 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,593 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:31,615 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:31,634 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:35,014 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Qrd txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Matched :- 'True'
2021-06-01 23:39:35,040 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:35,059 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-01 23:39:35,840 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Qrd txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Matched :- 'True'
2021-06-01 23:39:35,860 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12020'
2021-06-01 23:39:35,874 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '12020' | prevHeadingFoundId :- '12020'
2021-06-01 23:39:36,278 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Qrd txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Matched :- 'True'
2021-06-01 23:39:36,300 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-01 23:39:36,310 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-01 23:39:37,230 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.8 Nebenwirkungen' | Qrd txt :- '4.8 Nebenwirkungen' | Matched :- 'True'
2021-06-01 23:39:37,250 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12027' | prevHeadingCurrId :- '12026' | prevHeadingFoundId :- '12026'
2021-06-01 23:39:44,670 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:44,690 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 23:39:44,760 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:44,779 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Wrong Heading Found | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-01 23:39:44,810 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:44,826 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12020' | prevHeadingFoundId :- '12027'
2021-06-01 23:39:44,890 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-01 23:39:44,911 : Heading Extraction Elocta_clean_SmPC.json_h : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-01 23:39:44,952 : Heading Extraction Elocta_clean_SmPC.json_h : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
