2021-06-02 00:01:14,925 : Flow Logger HTML_u : Starting HTML Conversion To Json | H | CAP |  en | HTML | ELOCTA_clean.htm
2021-06-02 00:01:29,411 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20004'
2021-06-02 00:01:29,425 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20007' | prevHeadingCurrId :- '20004' | prevHeadingFoundId :- '20004'
2021-06-02 00:01:30,549 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '3. PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-06-02 00:01:30,556 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20004'
2021-06-02 00:01:30,562 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '20004' | prevHeadingFoundId :- '20004'
2021-06-02 00:01:31,603 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4. CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-06-02 00:01:31,612 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20009' | prevHeadingCurrId :- '20008' | prevHeadingFoundId :- '20008'
2021-06-02 00:01:31,692 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.1 Therapeutic indications' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-06-02 00:01:31,698 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20010' | prevHeadingCurrId :- '20009' | prevHeadingFoundId :- '20009'
2021-06-02 00:01:32,399 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.2 Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-06-02 00:01:32,407 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20011' | prevHeadingCurrId :- '20010' | prevHeadingFoundId :- '20010'
2021-06-02 00:01:32,967 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-06-02 00:01:32,979 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20012' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,445 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,452 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,461 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,494 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,502 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,511 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,520 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,529 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,538 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,567 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,577 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,584 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,599 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,608 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,616 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,639 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:36,648 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:36,657 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:37,079 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration' | Matched :- 'True'
2021-06-02 00:01:37,088 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:37,096 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:37,980 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.3 Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-06-02 00:01:37,987 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:37,992 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-06-02 00:01:38,267 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.4 Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-06-02 00:01:38,274 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20017' | prevHeadingCurrId :- '20016' | prevHeadingFoundId :- '20016'
2021-06-02 00:01:40,252 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Traceability' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-06-02 00:01:40,264 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20018' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,752 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,761 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,794 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,805 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,813 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,825 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,833 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,843 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,872 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,881 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,892 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,907 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,915 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,925 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,949 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:40,961 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:40,970 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:42,143 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-06-02 00:01:42,151 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:42,159 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-06-02 00:01:42,593 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.6 Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-06-02 00:01:42,603 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20020'
2021-06-02 00:01:42,609 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20020'
2021-06-02 00:01:42,787 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.7 Effects on ability to drive and use machines' | Qrd txt :- '4.7 Effects on ability to drive and use machines' | Matched :- 'True'
2021-06-02 00:01:42,797 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Flow Is Broken | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-06-02 00:01:42,804 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-06-02 00:01:43,261 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- '4.8 Undesirable effects' | Qrd txt :- '4.8 Undesirable effects' | Matched :- 'True'
2021-06-02 00:01:43,269 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20027' | prevHeadingCurrId :- '20026' | prevHeadingFoundId :- '20026'
2021-06-02 00:01:45,805 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:45,812 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-02 00:01:45,837 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:45,845 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-06-02 00:01:45,852 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:45,859 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Previous Heading Found is not matching | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20027'
2021-06-02 00:01:45,887 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-06-02 00:01:45,896 : Heading Extraction ELOCTA_clean_SmPC.json_p : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20027' | prevHeadingFoundId :- '20027'
2021-06-02 00:01:45,910 : Heading Extraction ELOCTA_clean_SmPC.json_p : Match Passed | H | CAP |  en | 0 | ELOCTA_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
