2021-05-25 16:58:51,589 : Flow Logger HTML_8 : Starting HTML Conversion To Json | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,384 : Flow Logger HTML_8 : ['Zynteglo_clean_SmPC.json', 'Zynteglo_clean_ANNEX II.json', 'Zynteglo_clean_ANNEX III.json', 'Zynteglo_clean_ PACKAGE LEAFLET.json'] | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,386 : Flow Logger HTML_8 : Completed Json Split | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,390 : Flow Logger HTML_8 : Split Json,0.0146 Min,0.946708 MB,9.999904 MB,42.0%
 | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,396 : Flow Logger HTML_8 : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,399 : Flow Logger HTML_8 : 



||||||||||||||||||||||||||||||||0 ||||| Zynteglo_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Zynteglo_clean.htm
2021-05-25 16:59:08,415 : Heading Extraction Zynteglo_clean_SmPC.json_F : Starting Heading Extraction | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json
2021-05-25 16:59:09,581 : Heading Extraction Zynteglo_clean_SmPC.json_F : Started Extracting Heading | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json
2021-05-25 16:59:10,174 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-25 16:59:10,185 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed As This The First Heading | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-05-25 16:59:10,612 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed : checkLowerCase|2.88|(99, 100, 99)|0.919| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'medicinal product subject additional monitoring. allow quick identification new safety information. healthcare professionals asked report suspected adverse reactions. see section 4.8 report adverse reactions.' | Qrd txt :- 'qthis medicinal product subject additional monitoring. allow quick identification new safety information. healthcare professionals asked report suspected adverse reactions. see section 4.8 report adverse reactions.' | Matched :- 'True'
2021-05-25 16:59:10,614 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed In Lowercase  : checkLowerCase|2.88|(99, 100, 99)|0.919| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'This medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.' | Qrd txt :- 'qThis medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.' | Matched :- 'True'
2021-05-25 16:59:10,635 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20002' | prevHeadingCurrId :- '20001' | prevHeadingFoundId :- '20001'
2021-05-25 16:59:10,643 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed By Style | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20002' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20001'
2021-05-25 16:59:10,811 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Qrd txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-25 16:59:10,828 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20003' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20001'
2021-05-25 16:59:10,841 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20003' | prevHeadingCurrId :- '20001' | prevHeadingFoundId :- '20001'
2021-05-25 16:59:11,847 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Qrd txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Matched :- 'True'
2021-05-25 16:59:11,868 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20004' | prevHeadingCurrId :- '20003' | prevHeadingFoundId :- '20003'
2021-05-25 16:59:11,944 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.1 General description' | Qrd txt :- '2.1 General description' | Matched :- 'True'
2021-05-25 16:59:11,961 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20005' | prevHeadingCurrId :- '20004' | prevHeadingFoundId :- '20004'
2021-05-25 16:59:12,365 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed : checkLowerCase|2.27|(99, 98, 99)|0.997| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.2 qualitative and quantitative composition' | Qrd txt :- '2. qualitative and quantitative composition' | Matched :- 'True'
2021-05-25 16:59:12,367 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed In Lowercase  : checkLowerCase|2.27|(99, 98, 99)|0.997| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.2     Qualitative and quantitative composition' | Qrd txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Matched :- 'True'
2021-05-25 16:59:12,389 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed SmPc Special Case | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20004' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20005'
2021-05-25 16:59:12,443 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '2.2 Qualitative and quantitative composition' | Qrd txt :- '2.2 Qualitative and quantitative composition' | Matched :- 'True'
2021-05-25 16:59:12,480 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20006' | prevHeadingCurrId :- '20005' | prevHeadingFoundId :- '20005'
2021-05-25 16:59:13,962 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed : <=4|11.11|(95, 89, 95)|0.989| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Excipient with known effect' | Qrd txt :- 'Excipient(s) with known effect' | Matched :- 'True'
2021-05-25 16:59:14,054 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20007' | prevHeadingCurrId :- '20006' | prevHeadingFoundId :- '20006'
2021-05-25 16:59:18,927 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '3. PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-25 16:59:18,971 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20006'
2021-05-25 16:59:18,996 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20008' | prevHeadingCurrId :- '20006' | prevHeadingFoundId :- '20006'
2021-05-25 16:59:22,699 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4. CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-25 16:59:22,740 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20009' | prevHeadingCurrId :- '20008' | prevHeadingFoundId :- '20008'
2021-05-25 16:59:23,201 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed : <=4|3.85|(98, 100, 98)|0.996| | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.1     Therapeutic indication' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-25 16:59:23,236 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20010' | prevHeadingCurrId :- '20009' | prevHeadingFoundId :- '20009'
2021-05-25 16:59:23,752 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.2 Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-25 16:59:23,801 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20011' | prevHeadingCurrId :- '20010' | prevHeadingFoundId :- '20010'
2021-05-25 16:59:25,397 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-25 16:59:25,454 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20012' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,113 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,135 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,161 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,225 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,256 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,289 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,319 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,349 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,379 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20021' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,478 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,518 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,558 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20028' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,603 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,636 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,665 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20031' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,736 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 16:59:39,773 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:39,806 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20037' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:41,409 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration' | Matched :- 'True'
2021-05-25 16:59:41,430 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:41,450 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20014' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:43,365 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.3 Contraindications' | Qrd txt :- '4.3 Contraindications' | Matched :- 'True'
2021-05-25 16:59:43,385 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:43,397 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20016' | prevHeadingCurrId :- '20011' | prevHeadingFoundId :- '20011'
2021-05-25 16:59:45,849 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.4 Special warnings and precautions for use' | Qrd txt :- '4.4 Special warnings and precautions for use' | Matched :- 'True'
2021-05-25 16:59:45,869 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20017' | prevHeadingCurrId :- '20016' | prevHeadingFoundId :- '20016'
2021-05-25 16:59:46,020 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Traceability' | Qrd txt :- 'Traceability' | Matched :- 'True'
2021-05-25 16:59:46,042 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20018' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-05-25 16:59:54,275 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Qrd txt :- '4.5 Interaction with other medicinal products and other forms of interaction' | Matched :- 'True'
2021-05-25 16:59:54,291 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20017'
2021-05-25 16:59:54,302 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20020' | prevHeadingCurrId :- '20017' | prevHeadingFoundId :- '20017'
2021-05-25 16:59:58,330 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.6 Fertility, pregnancy and lactation' | Qrd txt :- '4.6 Fertility, pregnancy and lactation' | Matched :- 'True'
2021-05-25 16:59:58,355 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20020'
2021-05-25 16:59:58,373 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20022' | prevHeadingCurrId :- '20020' | prevHeadingFoundId :- '20020'
2021-05-25 16:59:59,295 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Pregnancy' | Qrd txt :- 'Pregnancy' | Matched :- 'True'
2021-05-25 16:59:59,341 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20023' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:02,076 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Breast-feeding' | Qrd txt :- 'Breast-feeding' | Matched :- 'True'
2021-05-25 17:00:02,125 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:02,187 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20024' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:04,276 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Fertility' | Qrd txt :- 'Fertility' | Matched :- 'True'
2021-05-25 17:00:04,298 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:04,322 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20025' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:05,811 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.7 Effects on ability to drive and use machines' | Qrd txt :- '4.7 Effects on ability to drive and use machines' | Matched :- 'True'
2021-05-25 17:00:05,835 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Flow Is Broken | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:05,852 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20026' | prevHeadingCurrId :- '20022' | prevHeadingFoundId :- '20022'
2021-05-25 17:00:07,072 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- '4.8 Undesirable effects' | Qrd txt :- '4.8 Undesirable effects' | Matched :- 'True'
2021-05-25 17:00:07,087 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20027' | prevHeadingCurrId :- '20026' | prevHeadingFoundId :- '20026'
2021-05-25 17:00:15,091 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 17:00:15,114 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-25 17:00:15,185 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-25 17:00:15,207 : Heading Extraction Zynteglo_clean_SmPC.json_F : Validation Failed As Wrong Heading Found | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | currHeadId :- '20019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '20027'
2021-05-25 17:00:15,226 : Heading Extraction Zynteglo_clean_SmPC.json_F : Match Passed | H | CAP |  en | 0 | Zynteglo_clean_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
