2021-06-07 23:16:48,944 : Flow Logger HTML_a : Starting HTML Conversion To Json | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,315 : Partition_B : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\GONAL-f\de\2021-06-07T06-58-30Z\partitionedJSONs\gonal-f_clean_ PACKUNGSBEILAGE.json | H | CAP |  de | Json | gonal-f_clean.json
2021-06-07 23:17:20,411 : Flow Logger HTML_a : ['gonal-f_clean_SmPC.json', 'gonal-f_clean_ANHANG II.json', 'gonal-f_clean_ANHANG III.json', 'gonal-f_clean_ PACKUNGSBEILAGE.json'] | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,414 : Flow Logger HTML_a : Completed Json Split | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,419 : Flow Logger HTML_a : Split Json,0.0502 Min,0.433464 MB,62.674322 MB,50.4%
 | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,427 : Flow Logger HTML_a : Started Processing Partitioned Jsons | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,432 : Flow Logger HTML_a : 



||||||||||||||||||||||||||||||||0 ||||| gonal-f_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  de | HTML | gonal-f_clean.htm
2021-06-07 23:17:20,442 : Heading Extraction gonal-f_clean_SmPC.json_v : Starting Heading Extraction | H | CAP |  de | 0 | gonal-f_clean_SmPC.json
2021-06-07 23:17:22,083 : Heading Extraction gonal-f_clean_SmPC.json_v : Started Extracting Heading | H | CAP |  de | 0 | gonal-f_clean_SmPC.json
2021-06-07 23:17:22,612 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'ZUSAMMENFASSUNG DER MERKMALE DES ARZNEIMITTELS' | Qrd txt :- 'ZUSAMMENFASSUNG DER MERKMALE DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-07 23:17:22,622 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed As This The First Heading | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-06-07 23:17:22,703 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-06-07 23:17:22,720 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12003' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12001'
2021-06-07 23:17:22,728 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12003' | prevHeadingCurrId :- '12001' | prevHeadingFoundId :- '12001'
2021-06-07 23:17:26,827 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '2. QUALITATIVE UND QUANTITATIVE ZUSAMMENSETZUNG' | Qrd txt :- '2. QUALITATIVE UND QUANTITATIVE ZUSAMMENSETZUNG' | Matched :- 'True'
2021-06-07 23:17:26,846 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12004' | prevHeadingCurrId :- '12003' | prevHeadingFoundId :- '12003'
2021-06-07 23:17:33,703 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '3. DARREICHUNGSFORM' | Qrd txt :- '3. DARREICHUNGSFORM' | Matched :- 'True'
2021-06-07 23:17:33,720 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12004'
2021-06-07 23:17:33,733 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12008' | prevHeadingCurrId :- '12004' | prevHeadingFoundId :- '12004'
2021-06-07 23:17:37,025 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4. KLINISCHE ANGABEN' | Qrd txt :- '4. KLINISCHE ANGABEN' | Matched :- 'True'
2021-06-07 23:17:37,042 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12009' | prevHeadingCurrId :- '12008' | prevHeadingFoundId :- '12008'
2021-06-07 23:17:37,193 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.1 Anwendungsgebiete' | Qrd txt :- '4.1 Anwendungsgebiete' | Matched :- 'True'
2021-06-07 23:17:37,208 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12010' | prevHeadingCurrId :- '12009' | prevHeadingFoundId :- '12009'
2021-06-07 23:17:39,921 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.2 Dosierung und Art der Anwendung' | Qrd txt :- '4.2 Dosierung und Art der Anwendung' | Matched :- 'True'
2021-06-07 23:17:39,944 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12011' | prevHeadingCurrId :- '12010' | prevHeadingFoundId :- '12010'
2021-06-07 23:17:40,731 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Dosierung' | Qrd txt :- 'Dosierung' | Matched :- 'True'
2021-06-07 23:17:40,762 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12012' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,198 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,215 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,238 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12013' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,296 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,311 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,331 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12019' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,362 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,383 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,404 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12021' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,478 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,495 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,512 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12028' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,548 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,570 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,589 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12031' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,673 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-06-07 23:17:55,698 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:55,722 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12037' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:56,873 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Art der Anwendung' | Qrd txt :- 'Art der Anwendung' | Matched :- 'True'
2021-06-07 23:17:56,892 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:17:56,912 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12014' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:18:03,379 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.3 Gegenanzeigen' | Qrd txt :- '4.3 Gegenanzeigen' | Matched :- 'True'
2021-06-07 23:18:03,399 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12011'
2021-06-07 23:18:03,418 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12016' | prevHeadingCurrId :- '12011' | prevHeadingFoundId :- '12011'
2021-06-07 23:18:10,667 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Qrd txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Matched :- 'True'
2021-06-07 23:18:10,695 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12017' | prevHeadingCurrId :- '12016' | prevHeadingFoundId :- '12016'
2021-06-07 23:18:10,997 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Rückverfolgbarkeit' | Qrd txt :- 'Rückverfolgbarkeit' | Matched :- 'True'
2021-06-07 23:18:11,039 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12018' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-07 23:18:29,916 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Qrd txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Matched :- 'True'
2021-06-07 23:18:29,940 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12017'
2021-06-07 23:18:29,960 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12020' | prevHeadingCurrId :- '12017' | prevHeadingFoundId :- '12017'
2021-06-07 23:18:30,379 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Qrd txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Matched :- 'True'
2021-06-07 23:18:30,406 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12020'
2021-06-07 23:18:30,419 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12022' | prevHeadingCurrId :- '12020' | prevHeadingFoundId :- '12020'
2021-06-07 23:18:30,736 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Schwangerschaft' | Qrd txt :- 'Schwangerschaft' | Matched :- 'True'
2021-06-07 23:18:30,772 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12023' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:33,395 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Stillzeit' | Qrd txt :- 'Stillzeit' | Matched :- 'True'
2021-06-07 23:18:33,422 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12024' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:33,446 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12024' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:34,716 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Fertilität' | Qrd txt :- 'Fertilität' | Matched :- 'True'
2021-06-07 23:18:34,733 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12025' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:34,754 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12025' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:36,074 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Qrd txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Matched :- 'True'
2021-06-07 23:18:36,098 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:36,113 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12026' | prevHeadingCurrId :- '12022' | prevHeadingFoundId :- '12022'
2021-06-07 23:18:37,136 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.8 Nebenwirkungen' | Qrd txt :- '4.8 Nebenwirkungen' | Matched :- 'True'
2021-06-07 23:18:37,169 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12027' | prevHeadingCurrId :- '12026' | prevHeadingFoundId :- '12026'
2021-06-07 23:19:14,032 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Meldung des Verdachts auf Nebenwirkungen' | Qrd txt :- 'Meldung des Verdachts auf Nebenwirkungen' | Matched :- 'True'
2021-06-07 23:19:14,051 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12029' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-07 23:19:14,073 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12029' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-07 23:19:15,026 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '4.9 Überdosierung' | Qrd txt :- '4.9 Überdosierung' | Matched :- 'True'
2021-06-07 23:19:15,049 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12030' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12027'
2021-06-07 23:19:15,065 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12030' | prevHeadingCurrId :- '12027' | prevHeadingFoundId :- '12027'
2021-06-07 23:19:16,270 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '5. PHARMAKOLOGISCHE EIGENSCHAFTEN' | Qrd txt :- '5. PHARMAKOLOGISCHE EIGENSCHAFTEN' | Matched :- 'True'
2021-06-07 23:19:16,300 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12032' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12030'
2021-06-07 23:19:16,314 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12032' | prevHeadingCurrId :- '12030' | prevHeadingFoundId :- '12030'
2021-06-07 23:19:16,922 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '5.1 Pharmakodynamische Eigenschaften' | Qrd txt :- '5.1 Pharmakodynamische Eigenschaften' | Matched :- 'True'
2021-06-07 23:19:16,937 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12033' | prevHeadingCurrId :- '12032' | prevHeadingFoundId :- '12032'
2021-06-07 23:19:18,300 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed : <=4|23.4|(87, 100, 95)|0.972| | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Klinische Wirksamkeit und Sicherheit bei Frauen' | Qrd txt :- 'Klinische Wirksamkeit und Sicherheit' | Matched :- 'True'
2021-06-07 23:19:18,317 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12033'
2021-06-07 23:19:18,336 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12036' | prevHeadingCurrId :- '12033' | prevHeadingFoundId :- '12033'
2021-06-07 23:19:21,058 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed : <=4|25.0|(86, 100, 95)|0.97| | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- 'Klinische Wirksamkeit und Sicherheit bei Männern' | Qrd txt :- 'Klinische Wirksamkeit und Sicherheit' | Matched :- 'True'
2021-06-07 23:19:21,080 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12036' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12033'
2021-06-07 23:19:21,105 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Failed As Current H3 Heading Is Not Part Of Valid H3 Headings in Previous H2 | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12036' | prevHeadingCurrId :- '12033' | prevHeadingFoundId :- '12033'
2021-06-07 23:19:23,199 : Heading Extraction gonal-f_clean_SmPC.json_v : Match Passed | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | Doc txt :- '5.2 Pharmakokinetische Eigenschaften' | Qrd txt :- '5.2 Pharmakokinetische Eigenschaften' | Matched :- 'True'
2021-06-07 23:19:23,221 : Heading Extraction gonal-f_clean_SmPC.json_v : Validation Flow Is Broken | H | CAP |  de | 0 | gonal-f_clean_SmPC.json | currHeadId :- '12038' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '12033'
