2021-09-19 10:04:50,668 : Flow Logger HTML_t : Starting HTML Conversion To Json | H | CAP |  de | HTML | Elocta_clean.htm
2021-09-19 10:04:58,317 : Flow Logger HTML_t : Started Processing CAP Partitioned Jsons | H | CAP |  de | HTML | Elocta_clean.htm
2021-09-19 10:04:58,319 : Flow Logger HTML_t : 



||||||||||||||||||||||||||||||||0 ||||| Elocta_clean_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  de | HTML | Elocta_clean.htm
2021-09-19 10:04:58,323 : Heading Extraction Elocta_clean_SmPC.json_r : Starting Heading Extraction | H | CAP |  de | 0 | Elocta_clean_SmPC.json
2021-09-19 10:04:58,651 : Heading Extraction Elocta_clean_SmPC.json_r : Started Extracting Heading | H | CAP |  de | 0 | Elocta_clean_SmPC.json
2021-09-19 10:04:58,811 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'ZUSAMMENFASSUNG DER MERKMALE DES ARZNEIMITTELS' | Qrd txt :- 'ZUSAMMENFASSUNG DER MERKMALE DES ARZNEIMITTELS' | Matched :- 'True'
2021-09-19 10:04:58,814 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed As This The First Heading | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16001' | prevHeadingCurrId :- '' | prevHeadingFoundId :- ''
2021-09-19 10:04:58,828 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Qrd txt :- '1. BEZEICHNUNG DES ARZNEIMITTELS' | Matched :- 'True'
2021-09-19 10:04:58,835 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16003' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16001'
2021-09-19 10:04:58,839 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16003' | prevHeadingCurrId :- '16001' | prevHeadingFoundId :- '16001'
2021-09-19 10:05:00,057 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '2. QUALITATIVE UND QUANTITATIVE ZUSAMMENSETZUNG' | Qrd txt :- '2. QUALITATIVE UND QUANTITATIVE ZUSAMMENSETZUNG' | Matched :- 'True'
2021-09-19 10:05:00,065 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16004' | prevHeadingCurrId :- '16003' | prevHeadingFoundId :- '16003'
2021-09-19 10:05:03,562 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed : <=7|11.63|(95, 88, 95)|0.973| | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Sonstiger Bestandteil mit bekannter Wirkung' | Qrd txt :- 'Sonstige(r) Bestandteil(e) mit bekannter Wirkung' | Matched :- 'True'
2021-09-19 10:05:03,570 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16004'
2021-09-19 10:05:03,575 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16007' | prevHeadingCurrId :- '16004' | prevHeadingFoundId :- '16004'
2021-09-19 10:05:03,580 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16007' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16004'
2021-09-19 10:05:04,302 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '3. DARREICHUNGSFORM' | Qrd txt :- '3. DARREICHUNGSFORM' | Matched :- 'True'
2021-09-19 10:05:04,308 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16008' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16004'
2021-09-19 10:05:04,314 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16008' | prevHeadingCurrId :- '16004' | prevHeadingFoundId :- '16004'
2021-09-19 10:05:04,914 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4. KLINISCHE ANGABEN' | Qrd txt :- '4. KLINISCHE ANGABEN' | Matched :- 'True'
2021-09-19 10:05:04,920 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16009' | prevHeadingCurrId :- '16008' | prevHeadingFoundId :- '16008'
2021-09-19 10:05:04,971 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.1 Anwendungsgebiete' | Qrd txt :- '4.1 Anwendungsgebiete' | Matched :- 'True'
2021-09-19 10:05:04,977 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16010' | prevHeadingCurrId :- '16009' | prevHeadingFoundId :- '16009'
2021-09-19 10:05:05,423 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.2 Dosierung und Art der Anwendung' | Qrd txt :- '4.2 Dosierung und Art der Anwendung' | Matched :- 'True'
2021-09-19 10:05:05,429 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16011' | prevHeadingCurrId :- '16010' | prevHeadingFoundId :- '16010'
2021-09-19 10:05:05,857 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Dosierung' | Qrd txt :- 'Dosierung' | Matched :- 'True'
2021-09-19 10:05:05,866 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16012' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,068 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,078 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16013' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,083 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16013' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,113 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,119 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,132 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,142 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,159 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,169 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,180 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,187 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,217 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,227 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,236 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,241 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,265 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,280 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,291 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,307 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,344 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:08,354 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,366 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,372 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,616 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Art der Anwendung' | Qrd txt :- 'Art der Anwendung' | Matched :- 'True'
2021-09-19 10:05:08,626 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16014' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:08,632 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16014' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:09,461 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.3 Gegenanzeigen' | Qrd txt :- '4.3 Gegenanzeigen' | Matched :- 'True'
2021-09-19 10:05:09,473 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16016' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16011'
2021-09-19 10:05:09,714 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Qrd txt :- '4.4 Besondere Warnhinweise und Vorsichtsmaßnahmen für die Anwendung' | Matched :- 'True'
2021-09-19 10:05:09,724 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16017' | prevHeadingCurrId :- '16016' | prevHeadingFoundId :- '16016'
2021-09-19 10:05:11,482 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Rückverfolgbarkeit' | Qrd txt :- 'Rückverfolgbarkeit' | Matched :- 'True'
2021-09-19 10:05:11,495 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16018' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,788 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:11,797 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16013' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,824 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:11,838 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,844 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,856 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:11,881 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,894 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,905 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,928 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:11,937 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,946 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,955 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16028' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,970 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:11,976 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,989 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:11,999 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16031' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:12,032 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:12,041 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Flow Is Broken | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:12,063 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:12,069 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed By Style | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16037' | prevHeadingCurrId :- '' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:12,877 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Qrd txt :- '4.5 Wechselwirkungen mit anderen Arzneimitteln und sonstige Wechselwirkungen' | Matched :- 'True'
2021-09-19 10:05:12,887 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16020' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16017'
2021-09-19 10:05:13,061 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Qrd txt :- '4.6 Fertilität, Schwangerschaft und Stillzeit' | Matched :- 'True'
2021-09-19 10:05:13,067 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16022' | prevHeadingCurrId :- '16020' | prevHeadingFoundId :- '16020'
2021-09-19 10:05:13,142 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Qrd txt :- '4.7 Auswirkungen auf die Verkehrstüchtigkeit und die Fähigkeit zum Bedienen von Maschinen' | Matched :- 'True'
2021-09-19 10:05:13,149 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16026' | prevHeadingCurrId :- '16022' | prevHeadingFoundId :- '16022'
2021-09-19 10:05:13,366 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- '4.8 Nebenwirkungen' | Qrd txt :- '4.8 Nebenwirkungen' | Matched :- 'True'
2021-09-19 10:05:13,373 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16027' | prevHeadingCurrId :- '16026' | prevHeadingFoundId :- '16026'
2021-09-19 10:05:15,123 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:15,130 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16013' | prevHeadingCurrId :- '16011' | prevHeadingFoundId :- '16027'
2021-09-19 10:05:15,155 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:15,165 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16019' | prevHeadingCurrId :- '16017' | prevHeadingFoundId :- '16027'
2021-09-19 10:05:15,174 : Heading Extraction Elocta_clean_SmPC.json_r : Match Passed | H | CAP |  de | 0 | Elocta_clean_SmPC.json | Doc txt :- 'Kinder und Jugendliche' | Qrd txt :- 'Kinder und Jugendliche' | Matched :- 'True'
2021-09-19 10:05:15,180 : Heading Extraction Elocta_clean_SmPC.json_r : Validation Failed As Previous Heading Found is not matching | H | CAP |  de | 0 | Elocta_clean_SmPC.json | currHeadId :- '16021' | prevHeadingCurrId :- '16020' | prevHeadingFoundId :- '16027'
